loan_id,age,gender,marital_status,dependents,education,employment_status,employment_years,annual_income,credit_score,previous_default,existing_loans_count,loan_purpose,loan_amount,loan_term_months,interest_rate,property_ownership,savings_balance,collateral_value,debt_to_income_ratio,loanapproval
LN109668,27,Female,Widowed,2,Bachelor's,Employed,5.5,31358,537,0,2,Business,14400,120,12.74,Mortgage,536,18435,0.154,1
LN109669,40,Female,Married,1,Master's,Self-Employed,1.4,37125,537,0,4,Personal,3700,84,13.02,Mortgage,18619,0,0.482,0
LN109670,40,Female,Single,1,Master's,Employed,11.0,56521,538,0,1,Personal,7400,360,11.23,Mortgage,7217,0,0.032,1
LN109671,42,Male,Married,1,Bachelor's,Employed,3.6,19865,541,0,0,Auto,5700,36,13.53,Rent,21302,7405,0.096,1
LN109672,26,Male,Single,0,Bachelor's,Employed,4.3,22008,544,0,0,Personal,4500,36,13.34,Own,5319,0,0.068,1
LN109673,20,Male,Married,1,Associate,Self-Employed,0.7,38837,506,0,3,Personal,6700,240,12.72,Rent,3172,0,0.323,0
LN109674,44,Female,Married,1,Bachelor's,Employed,8.8,29357,649,0,1,Home,47700,48,10.05,Own,4307,54924,0.542,0
LN109675,54,Male,Divorced,3,Bachelor's,Employed,13.2,57876,567,0,1,Education,11200,48,12.31,Mortgage,6639,0,0.105,1
LN109676,26,Male,Married,1,Bachelor's,Retired,2.3,28091,556,0,1,Home,16600,36,11.94,Rent,7578,15707,0.273,1
LN109677,55,Male,Single,1,Bachelor's,Employed,22.5,67887,709,0,4,Auto,7300,48,6.17,Rent,1809,9217,0.248,1
LN109678,41,Female,Married,2,High School,Self-Employed,6.0,14272,545,0,0,Auto,3500,84,12.52,Mortgage,1032,3386,0.035,0
LN109679,37,Male,Single,1,Bachelor's,Self-Employed,9.2,83814,549,0,1,Auto,14000,48,12.41,Own,6538,15748,0.091,1
LN109680,33,Female,Single,1,High School,Employed,6.8,28721,563,0,0,Auto,10300,36,10.68,Rent,1956,11703,0.12,0
LN109681,22,Female,Married,1,PhD,Employed,2.2,88459,628,0,3,Debt Consolidation,26500,84,8.77,Rent,8914,0,0.085,1
LN109682,48,Female,Single,1,Bachelor's,Retired,7.2,11092,487,0,1,Home,13900,60,16.32,Rent,4778,16156,0.422,0
LN109683,29,Male,Widowed,0,Bachelor's,Employed,1.3,31995,527,0,3,Home,52900,180,13.39,Rent,336,67037,0.544,0
LN109684,29,Female,Married,2,Bachelor's,Employed,5.7,37075,561,0,1,Education,11400,24,12.89,Own,725,0,0.185,1
LN109685,48,Male,Married,1,Master's,Self-Employed,18.2,69438,620,0,0,Education,28900,60,9.89,Mortgage,13944,0,0.083,1
LN109686,18,Male,Single,0,Associate,Employed,0.0,53423,519,0,0,Medical,4500,60,10.67,Mortgage,2209,0,0.017,1
LN109687,21,Female,Married,0,High School,Employed,1.2,18807,461,0,0,Home,23200,12,13.34,Mortgage,243,26183,1.234,0
LN109688,37,Male,Married,1,Master's,Retired,7.8,13903,521,0,1,Auto,3600,60,10.73,Rent,632,3599,0.327,0
LN109689,41,Female,Married,3,Associate,Employed,11.7,10049,568,0,1,Personal,2000,36,11.6,Rent,3743,0,0.19,1
LN109690,43,Male,Widowed,1,Bachelor's,Employed,1.0,29187,611,0,0,Auto,2800,60,8.94,Own,1325,3177,0.019,1
LN109691,34,Male,Married,2,Associate,Employed,2.5,40095,454,0,2,Personal,8400,24,14.96,Own,2339,0,0.286,0
LN109692,65,Female,Married,0,Associate,Employed,20.8,42347,598,0,0,Business,15600,180,11.49,Rent,555,15795,0.025,1
LN109693,35,Male,Single,2,Bachelor's,Retired,5.4,23166,646,0,1,Medical,4700,60,9.4,Own,3403,0,0.086,1
LN109694,35,Female,Single,1,Master's,Retired,4.2,43431,718,0,1,Auto,11500,84,8.49,Rent,2682,13948,0.127,1
LN109695,29,Female,Divorced,0,Bachelor's,Self-Employed,2.3,99941,481,0,2,Auto,32700,84,15.26,Rent,7812,35136,0.125,1
LN109696,39,Male,Married,1,PhD,Self-Employed,3.6,149078,670,0,0,Auto,45700,48,7.82,Mortgage,27111,47664,0.077,1
LN109697,44,Male,Married,0,Bachelor's,Self-Employed,3.9,75214,567,0,0,Personal,15000,48,13.72,Rent,3141,0,0.05,1
LN109698,51,Male,Divorced,1,Bachelor's,Self-Employed,16.3,62517,572,1,2,Personal,8900,48,13.76,Rent,11789,0,0.081,1
LN109699,21,Female,Married,0,Master's,Self-Employed,2.4,32790,594,0,4,Home,46400,36,11.72,Mortgage,15076,59593,0.608,0
LN109700,35,Female,Married,2,PhD,Employed,7.3,161886,634,0,0,Auto,40600,24,11.35,Rent,14757,43635,0.125,1
LN109701,42,Female,Married,3,Master's,Employed,12.0,94678,712,0,3,Medical,12600,36,8.74,Rent,9686,0,0.151,1
LN109702,44,Male,Married,0,High School,Employed,5.2,26412,563,0,1,Auto,2600,36,11.89,Mortgage,9280,2510,0.07,1
LN109703,38,Male,Single,3,Bachelor's,Employed,11.6,21230,595,0,0,Home,14200,240,10.45,Rent,2453,15192,0.033,1
LN109704,43,Male,Married,1,Master's,Retired,10.3,46322,571,0,2,Business,49300,48,11.56,Own,1448,54526,0.343,0
LN109705,29,Male,Widowed,0,Bachelor's,Self-Employed,4.6,63021,690,0,2,Home,95700,120,8.53,Rent,20719,111836,0.232,1
LN109706,55,Female,Single,2,Associate,Employed,23.1,34051,522,0,3,Personal,4100,48,13.19,Mortgage,5586,0,0.442,1
LN109707,48,Female,Single,0,PhD,Employed,16.0,26091,584,0,1,Personal,2200,36,11.69,Rent,332,0,0.094,1
LN109708,23,Male,Single,0,Bachelor's,Retired,2.4,17790,496,1,1,Debt Consolidation,7100,48,16.06,Own,7152,0,0.249,0
LN109709,26,Female,Single,3,Bachelor's,Self-Employed,0.8,45858,492,0,5,Medical,10800,60,14.7,Mortgage,4206,0,0.36,1
LN109710,26,Male,Married,1,High School,Employed,5.4,46149,533,0,0,Home,25500,48,14.47,Rent,1854,27497,0.138,1
LN109711,45,Female,Single,0,Bachelor's,Employed,3.2,36180,549,0,3,Auto,3600,24,14.08,Mortgage,556,4509,0.388,1
LN109712,23,Male,Married,2,High School,Employed,1.5,15095,514,1,1,Medical,1600,36,14.38,Rent,1697,0,0.161,0
LN109713,34,Female,Married,1,Master's,Self-Employed,4.6,14298,559,0,2,Personal,2500,240,13.16,Mortgage,1742,0,0.412,0
LN109714,43,Male,Married,1,Master's,Self-Employed,4.2,138805,516,0,1,Medical,18800,12,14.12,Mortgage,10602,0,0.17,0
LN109715,37,Female,Widowed,1,Bachelor's,Employed,8.5,37741,635,0,2,Education,9100,36,10.04,Rent,1831,0,0.3,1
LN109716,40,Male,Married,2,High School,Employed,13.8,17007,675,0,0,Business,4900,120,9.89,Own,583,4791,0.029,1
LN109717,26,Male,Single,1,PhD,Employed,2.2,18809,532,0,0,Home,38200,24,14.43,Own,10868,41595,1.015,0
LN109718,44,Male,Single,1,Bachelor's,Self-Employed,6.8,29370,607,0,0,Education,13200,36,8.35,Own,3503,0,0.15,0
LN109719,31,Male,Married,2,Bachelor's,Retired,3.4,53770,582,0,1,Home,40500,120,12.35,Mortgage,6753,51535,0.165,1
LN109720,34,Female,Married,0,Bachelor's,Unemployed,0.0,8000,424,0,1,Education,3500,36,15.58,Rent,4390,0,0.289,0
LN109721,40,Female,Single,0,Master's,Self-Employed,9.1,81093,553,0,2,Medical,14500,84,12.05,Mortgage,9400,0,0.13,0
LN109722,39,Female,Single,0,High School,Self-Employed,15.7,16325,492,0,0,Business,6700,60,13.66,Rent,505,6361,0.082,1
LN109723,38,Female,Married,1,Bachelor's,Employed,10.6,38858,557,0,1,Home,76000,120,10.84,Own,3313,90831,0.259,0
LN109724,29,Male,Married,2,Bachelor's,Employed,7.5,60726,696,0,1,Education,8300,48,8.85,Own,9738,0,0.057,1
LN109725,34,Female,Married,1,Master's,Employed,1.5,21538,499,0,0,Debt Consolidation,7300,36,14.09,Own,10646,0,0.113,0
LN109726,38,Male,Single,0,Associate,Employed,14.8,49850,561,0,3,Debt Consolidation,9500,60,13.75,Rent,1127,0,0.202,0
LN109727,22,Female,Married,0,High School,Retired,1.0,17435,553,0,2,Home,32800,120,11.92,Own,1236,33630,0.736,0
LN109728,32,Male,Married,3,PhD,Retired,6.2,41523,544,0,1,Business,19300,60,11.0,Rent,2922,19129,0.166,1
LN109729,42,Female,Divorced,0,PhD,Employed,4.2,51418,615,0,2,Education,10800,36,11.88,Mortgage,12279,0,0.214,1
LN109730,23,Male,Married,0,Bachelor's,Employed,1.4,48843,615,0,3,Home,94900,84,10.22,Own,7211,118548,0.504,0
LN109731,50,Male,Married,0,High School,Employed,12.7,23052,608,0,0,Home,39800,360,9.86,Own,3943,50037,0.058,1
LN109732,51,Male,Married,0,Master's,Self-Employed,14.9,22509,491,0,0,Business,19200,84,13.29,Rent,247,24559,0.122,0
LN109733,24,Male,Married,0,Bachelor's,Employed,2.5,33249,526,0,2,Auto,4500,36,10.47,Rent,1228,5479,0.184,1
LN109734,52,Male,Single,0,High School,Employed,12.9,71975,590,0,3,Auto,19600,84,11.03,Own,8972,18946,0.176,1
LN109735,36,Male,Divorced,0,High School,Self-Employed,5.6,22553,503,0,2,Business,18400,180,13.93,Mortgage,3129,21609,0.184,0
LN109736,42,Female,Married,0,High School,Retired,19.8,16314,593,0,0,Business,15000,12,11.5,Mortgage,1530,14500,0.919,0
LN109737,32,Male,Married,3,High School,Employed,7.0,12369,602,0,1,Personal,2400,60,11.41,Own,5297,0,0.414,1
LN109738,48,Female,Widowed,1,Master's,Employed,5.3,196010,698,0,1,Home,333200,24,6.95,Mortgage,24224,422344,0.857,0
LN109739,42,Male,Widowed,0,Master's,Employed,7.3,17484,503,0,0,Home,23100,60,13.98,Mortgage,273,24700,0.264,0
LN109740,29,Male,Married,1,Bachelor's,Self-Employed,4.0,35408,591,0,0,Auto,6300,360,10.97,Own,4151,6007,0.01,1
LN109741,25,Female,Single,3,Bachelor's,Employed,1.4,26028,587,0,0,Education,7900,84,10.94,Own,1036,0,0.043,1
LN109742,21,Male,Married,2,PhD,Employed,0.8,39650,579,0,1,Home,44200,120,12.44,Mortgage,4871,44427,0.177,1
LN109743,40,Male,Divorced,1,PhD,Unemployed,0.0,8000,582,0,2,Debt Consolidation,2200,84,10.87,Mortgage,87,0,1.22,0
LN109744,44,Female,Single,0,Master's,Employed,20.1,52177,610,0,2,Home,86400,36,9.39,Rent,1649,104503,0.701,0
LN109745,45,Male,Widowed,1,Bachelor's,Employed,1.4,22544,654,0,2,Medical,4900,12,8.49,Rent,8493,0,0.388,1
LN109746,36,Female,Single,1,Bachelor's,Retired,9.8,13502,538,0,0,Auto,3500,24,12.65,Own,2211,3182,0.13,1
LN109747,25,Male,Married,0,PhD,Self-Employed,0.7,12938,457,0,0,Personal,2600,12,15.66,Rent,4831,0,0.201,0
LN109748,30,Male,Married,2,Associate,Self-Employed,9.8,16765,498,0,1,Education,6100,12,11.66,Rent,1126,0,0.647,0
LN109749,50,Female,Single,0,Master's,Employed,4.8,52583,673,0,1,Personal,8000,360,8.63,Own,19769,0,0.025,1
LN109750,32,Female,Divorced,1,Master's,Unemployed,0.0,23437,600,0,3,Home,14600,36,10.43,Mortgage,935,14322,0.719,0
LN109751,39,Male,Married,3,Bachelor's,Employed,3.4,21904,524,0,1,Home,20200,36,11.49,Rent,2605,21959,0.414,0
LN109752,26,Female,Single,0,Bachelor's,Employed,7.3,51534,607,0,1,Personal,7000,84,12.1,Rent,5924,0,0.046,1
LN109753,41,Female,Married,1,High School,Employed,6.1,21268,527,1,0,Home,23100,60,13.3,Own,9272,21097,0.217,0
LN109754,32,Female,Married,0,High School,Retired,1.5,10851,465,0,0,Home,20200,84,11.84,Own,68,18872,0.266,0
LN109755,49,Male,Single,2,Master's,Retired,2.8,23427,592,0,2,Personal,2000,60,10.42,Own,2713,0,0.176,1
LN109756,46,Female,Divorced,0,Master's,Employed,8.2,27165,608,0,1,Auto,3600,24,10.24,Mortgage,7339,4435,0.223,1
LN109757,32,Male,Single,0,Bachelor's,Retired,8.2,15092,577,0,1,Personal,1900,180,10.52,Rent,395,0,0.087,1
LN109758,36,Male,Single,1,High School,Employed,5.8,17425,502,0,1,Education,4900,240,12.16,Own,805,0,0.085,0
LN109759,31,Male,Single,1,Associate,Employed,4.1,27724,500,0,2,Medical,6600,120,13.77,Rent,441,0,0.131,1
LN109760,22,Female,Single,3,Bachelor's,Employed,1.4,18296,552,0,2,Personal,2700,36,12.82,Mortgage,2513,0,0.449,0
LN109761,28,Female,Single,3,Associate,Employed,4.0,29846,532,1,2,Home,27300,48,13.62,Mortgage,1515,34319,0.477,0
LN109762,40,Female,Widowed,0,Master's,Self-Employed,4.6,32938,571,0,1,Auto,9400,48,10.55,Rent,1807,10594,0.137,0
LN109763,41,Female,Single,2,High School,Employed,13.5,31781,714,0,1,Personal,4900,48,6.9,Mortgage,11301,0,0.08,1
LN109764,39,Male,Single,1,Bachelor's,Employed,6.9,61909,675,0,1,Home,66400,84,10.23,Mortgage,6455,82417,0.223,0
LN109765,34,Male,Single,0,Bachelor's,Employed,5.6,40732,602,0,0,Personal,2600,24,10.48,Mortgage,417,0,0.032,1
LN109766,48,Female,Married,2,Bachelor's,Employed,1.8,9443,588,0,2,Personal,1900,120,10.84,Mortgage,1036,0,0.992,0
LN109767,38,Female,Married,2,High School,Employed,1.7,16786,555,0,0,Business,8600,120,13.67,Rent,472,10571,0.051,1
LN109768,45,Male,Married,1,High School,Employed,14.4,18326,604,1,0,Debt Consolidation,7100,120,13.8,Rent,533,0,0.039,1
LN109769,18,Male,Single,1,High School,Self-Employed,0.0,22769,467,0,5,Home,35600,60,13.08,Own,496,38803,1.21,0
LN109770,18,Male,Married,0,Master's,Retired,0.0,20873,557,0,1,Education,7000,48,11.87,Mortgage,1845,0,0.212,0
LN109771,41,Male,Married,1,High School,Unemployed,0.0,8000,525,1,2,Education,1400,12,15.33,Own,340,0,1.261,0
LN109772,22,Male,Married,0,Master's,Employed,2.2,43449,575,0,2,Home,74600,24,11.13,Own,2101,78429,1.063,0
LN109773,35,Male,Single,1,PhD,Employed,12.8,89160,639,0,0,Auto,20100,360,8.32,Mortgage,14034,19215,0.01,1
LN109774,34,Female,Married,0,Bachelor's,Employed,4.8,27910,493,1,3,Debt Consolidation,6000,24,15.42,Rent,7549,0,0.435,0
LN109775,55,Male,Single,0,High School,Employed,13.9,8000,497,0,0,Debt Consolidation,1600,60,10.91,Own,133,0,0.04,0
LN109776,42,Female,Single,0,High School,Employed,5.1,34082,545,0,1,Auto,6400,48,12.94,Rent,165,7906,0.104,1
LN109777,39,Male,Single,0,Bachelor's,Employed,3.7,36345,563,0,2,Debt Consolidation,12300,360,10.26,Rent,4120,0,0.076,0
LN109778,47,Male,Married,1,High School,Employed,15.2,16842,535,0,4,Auto,3600,48,12.61,Mortgage,197,4525,0.534,0
LN109779,42,Female,Single,1,Bachelor's,Employed,9.9,22069,722,0,1,Personal,4200,360,7.39,Own,391,0,0.162,1
LN109780,32,Female,Married,0,Bachelor's,Employed,3.6,37545,624,0,3,Medical,6200,48,10.3,Rent,1748,0,0.314,1
LN109781,49,Female,Divorced,1,High School,Employed,1.2,17637,482,0,3,Home,19700,84,12.58,Rent,3505,25174,0.363,0
LN109782,25,Female,Married,0,High School,Employed,3.4,64595,575,0,0,Business,52100,36,11.43,Rent,20576,54074,0.269,0
LN109783,41,Female,Married,2,Master's,Unemployed,0.0,17516,538,0,0,Business,6900,240,13.27,Own,726,6456,0.02,0
LN109784,20,Male,Married,1,Bachelor's,Employed,1.0,38800,581,0,0,Auto,5200,36,11.03,Mortgage,1360,5143,0.045,1
LN109785,40,Male,Married,1,Associate,Employed,0.7,46907,512,1,2,Business,29400,60,15.07,Own,1116,38176,0.251,1
LN109786,40,Female,Single,3,High School,Employed,16.6,28391,571,0,4,Personal,5300,84,9.29,Rent,2289,0,0.242,0
LN109787,56,Male,Married,1,High School,Self-Employed,11.0,19190,481,0,2,Auto,4200,12,15.83,Own,1166,3878,0.519,1
LN109788,20,Male,Married,1,Master's,Self-Employed,1.1,25673,518,0,3,Personal,1600,240,14.42,Own,792,0,0.321,1
LN109789,31,Male,Single,0,Bachelor's,Employed,5.7,64933,541,0,1,Personal,11100,240,13.76,Own,23165,0,0.026,1
LN109790,47,Male,Single,0,PhD,Employed,9.9,38300,567,0,1,Debt Consolidation,15300,12,9.82,Rent,141,0,0.458,1
LN109791,41,Female,Single,0,Master's,Self-Employed,11.0,92183,700,0,1,Debt Consolidation,17600,60,7.13,Rent,4203,0,0.08,1
LN109792,39,Male,Widowed,1,Bachelor's,Employed,8.5,54355,625,0,0,Auto,9200,60,9.88,Mortgage,16215,9301,0.034,1
LN109793,27,Male,Single,2,Bachelor's,Employed,4.4,41283,535,1,2,Education,17200,36,15.05,Rent,1198,0,0.29,0
LN109794,31,Female,Single,1,Master's,Employed,4.5,58104,563,0,1,Personal,6800,48,12.97,Rent,30933,0,0.051,0
LN109795,51,Female,Married,1,Master's,Retired,9.8,24458,526,0,1,Debt Consolidation,8700,60,9.51,Rent,1210,0,0.238,1
LN109796,37,Female,Divorced,0,High School,Employed,5.1,23080,594,0,3,Auto,8000,240,10.27,Rent,3570,10113,0.222,0
LN109797,42,Female,Single,2,Master's,Employed,0.5,37337,495,0,4,Education,6800,24,11.8,Own,4476,0,0.57,0
LN109798,36,Female,Married,2,Bachelor's,Employed,5.6,36181,617,0,0,Home,42900,48,9.67,Own,4450,51001,0.296,1
LN109799,24,Female,Married,1,Master's,Employed,1.6,25254,618,0,3,Auto,6700,240,11.73,Own,2599,7555,0.237,1
LN109800,48,Male,Married,0,PhD,Employed,13.1,73841,578,0,5,Personal,10800,60,12.61,Rent,1329,0,0.34,1
LN109801,43,Male,Divorced,3,High School,Retired,21.3,33264,573,0,1,Business,32500,360,10.89,Mortgage,3009,32293,0.162,1
LN109802,63,Female,Single,1,PhD,Employed,6.6,58523,616,0,0,Debt Consolidation,10000,60,11.9,Own,13530,0,0.034,1
LN109803,26,Female,Divorced,1,Associate,Retired,1.9,40734,489,0,0,Medical,4800,84,13.13,Mortgage,14958,0,0.017,1
LN109804,47,Female,Married,0,High School,Self-Employed,4.7,46620,557,0,2,Medical,4000,180,11.35,Mortgage,6802,0,0.052,1
LN109805,23,Female,Divorced,3,Bachelor's,Retired,2.0,52148,581,0,2,Personal,6600,120,12.03,Mortgage,230,0,0.099,0
LN109806,39,Female,Married,1,Bachelor's,Employed,7.8,30076,494,0,1,Medical,4500,48,12.27,Rent,1343,0,0.085,1
LN109807,48,Male,Divorced,0,Bachelor's,Employed,8.2,19657,520,0,3,Medical,1200,36,14.74,Own,915,0,0.508,0
LN109808,18,Male,Single,2,Master's,Employed,0.0,78603,578,0,2,Home,81500,48,10.51,Rent,772,75935,0.366,0
LN109809,35,Male,Single,1,High School,Employed,8.4,43071,501,0,0,Auto,4200,36,14.73,Mortgage,5059,4262,0.033,0
LN109810,31,Male,Single,0,Master's,Employed,6.4,53308,677,0,2,Business,33100,24,10.81,Own,7509,29997,0.379,1
LN109811,30,Male,Single,3,High School,Employed,5.0,11064,500,0,1,Personal,1900,12,10.26,Rent,2576,0,0.5,1
LN109812,42,Male,Married,1,Bachelor's,Employed,4.2,40065,611,1,2,Auto,12500,84,14.13,Rent,2030,13359,0.127,1
LN109813,50,Female,Single,1,High School,Employed,19.8,22223,583,0,2,Home,12100,60,11.42,Mortgage,1591,15696,0.248,0
LN109814,36,Female,Single,0,Master's,Retired,9.7,50825,557,0,2,Medical,3700,36,11.58,Rent,6420,0,0.094,1
LN109815,40,Female,Married,2,Bachelor's,Self-Employed,12.1,61035,640,0,1,Personal,7600,180,8.48,Own,2596,0,0.048,1
LN109816,39,Male,Divorced,1,Associate,Employed,16.2,25295,647,0,3,Business,23600,36,9.52,Mortgage,194,27387,0.479,0
LN109817,38,Male,Married,0,PhD,Self-Employed,4.6,36409,636,0,0,Business,35700,12,9.06,Rent,1741,45004,0.981,0
LN109818,26,Female,Married,2,Bachelor's,Employed,1.5,21059,628,0,0,Education,3100,120,9.07,Rent,507,0,0.015,0
LN109819,50,Male,Married,0,Bachelor's,Employed,17.5,30294,677,0,0,Medical,4700,48,11.07,Rent,2671,0,0.039,1
LN109820,41,Female,Divorced,5,Bachelor's,Employed,13.9,40788,476,0,0,Home,30400,60,14.32,Rent,9871,30687,0.149,1
LN109821,42,Male,Married,0,Master's,Retired,6.8,26645,644,0,1,Business,24200,48,8.95,Rent,382,23357,0.272,1
LN109822,29,Male,Widowed,0,Bachelor's,Self-Employed,6.4,14979,517,0,2,Education,6800,36,13.22,Mortgage,414,0,0.725,0
LN109823,32,Male,Single,2,High School,Employed,12.5,54012,628,0,4,Education,16000,360,9.54,Rent,16319,0,0.141,1
LN109824,36,Male,Married,1,Master's,Employed,7.0,21390,551,1,2,Personal,4400,24,15.23,Own,3149,0,0.427,0
LN109825,21,Male,Married,1,High School,Self-Employed,1.3,14191,521,0,1,Auto,4700,24,13.28,Mortgage,2344,5060,0.421,0
LN109826,19,Female,Married,1,Bachelor's,Employed,0.2,28307,585,0,0,Auto,3800,36,11.22,Mortgage,3302,4127,0.045,1
LN109827,31,Male,Married,1,PhD,Employed,8.4,37857,578,1,3,Personal,3700,360,13.52,Mortgage,3660,0,0.21,1
LN109828,43,Female,Divorced,0,High School,Employed,7.6,20409,519,0,2,Education,5100,36,10.98,Rent,840,0,0.361,0
LN109829,30,Male,Divorced,1,Bachelor's,Employed,7.0,37512,638,0,3,Business,19400,360,9.72,Own,1190,17520,0.363,1
LN109830,26,Male,Single,1,Master's,Employed,2.4,41474,563,0,1,Auto,9600,240,13.35,Mortgage,2838,9417,0.099,1
LN109831,29,Female,Single,1,PhD,Employed,6.0,27659,556,0,2,Home,51600,36,10.73,Mortgage,30911,62007,0.801,0
LN109832,32,Female,Single,2,Bachelor's,Self-Employed,2.1,27814,613,0,1,Personal,5300,60,11.67,Mortgage,1395,0,0.164,1
LN109833,34,Male,Single,3,High School,Retired,8.8,12059,539,0,2,Home,22400,12,13.2,Mortgage,285,28698,1.5,0
LN109834,61,Male,Single,2,Associate,Unemployed,0.0,8000,502,1,2,Education,1700,120,14.49,Mortgage,3695,0,0.719,0
LN109835,49,Male,Married,1,Master's,Employed,17.1,22218,508,0,0,Home,36900,36,16.14,Rent,1990,41713,0.554,0
LN109836,49,Female,Married,0,Bachelor's,Employed,6.9,26473,617,0,3,Business,7300,36,10.93,Mortgage,5097,8699,0.428,1
LN109837,50,Male,Married,1,High School,Employed,11.1,19974,518,0,0,Personal,4200,180,13.1,Mortgage,1853,0,0.014,1
LN109838,27,Female,Married,1,High School,Employed,2.8,100837,729,0,2,Debt Consolidation,27400,60,9.14,Rent,16979,0,0.145,1
LN109839,24,Male,Married,0,High School,Retired,4.4,23659,627,0,2,Home,23900,12,7.9,Rent,29776,24141,1.145,0
LN109840,25,Female,Single,2,Master's,Retired,4.3,47118,605,0,1,Education,20300,120,13.56,Mortgage,871,0,0.092,1
LN109841,52,Male,Married,1,High School,Retired,18.8,13940,473,0,3,Medical,1000,120,14.15,Rent,4353,0,0.812,0
LN109842,31,Male,Married,0,High School,Self-Employed,3.3,73958,560,0,1,Personal,4100,120,10.47,Rent,2127,0,0.065,1
LN109843,24,Female,Single,2,High School,Employed,0.9,28158,536,0,1,Medical,5100,84,14.55,Own,5893,0,0.148,0
LN109844,33,Female,Single,1,Bachelor's,Self-Employed,6.7,50164,505,0,1,Home,43700,12,13.8,Own,1010,41856,0.96,0
LN109845,35,Female,Single,1,High School,Employed,4.1,29135,583,0,0,Personal,5400,60,11.9,Mortgage,3334,0,0.037,1
LN109846,40,Female,Married,1,PhD,Unemployed,0.0,20826,520,0,2,Debt Consolidation,5200,12,14.26,Rent,2911,0,0.658,0
LN109847,40,Female,Married,2,High School,Employed,12.3,29050,678,0,2,Home,16400,120,7.04,Own,1247,14984,0.19,1
LN109848,28,Female,Married,0,PhD,Self-Employed,3.4,62866,525,0,0,Business,49700,360,12.29,Own,2528,63481,0.026,1
LN109849,45,Female,Single,1,Associate,Unemployed,0.0,11496,651,0,2,Business,10200,360,10.67,Mortgage,3259,13197,0.482,0
LN109850,30,Female,Single,2,Master's,Employed,2.6,42696,502,0,0,Education,5300,360,13.06,Mortgage,1599,0,0.01,1
LN109851,36,Male,Single,1,High School,Employed,7.5,8000,501,0,2,Auto,1900,48,13.28,Mortgage,181,1755,0.303,0
LN109852,45,Female,Single,1,High School,Unemployed,0.0,8000,599,0,1,Home,9200,36,11.48,Rent,309,10071,0.947,0
LN109853,30,Female,Single,1,High School,Retired,7.7,8000,601,0,0,Business,4300,84,8.49,Rent,1679,4806,0.077,1
LN109854,31,Female,Single,1,Bachelor's,Self-Employed,8.2,32108,550,0,0,Education,10700,36,10.64,Rent,3173,0,0.111,1
LN109855,44,Female,Married,0,High School,Retired,5.6,18597,543,0,3,Personal,3400,84,13.65,Mortgage,13822,0,0.692,1
LN109856,28,Male,Single,0,High School,Retired,3.3,17951,509,0,3,Home,29800,180,12.26,Own,1081,32882,0.369,0
LN109857,33,Male,Married,1,High School,Retired,7.1,11131,521,0,0,Home,6400,60,10.81,Own,918,8064,0.115,1
LN109858,44,Male,Married,2,Bachelor's,Employed,6.6,14239,612,1,3,Personal,2000,36,12.66,Rent,436,0,0.619,0
LN109859,60,Male,Married,2,High School,Employed,11.7,13134,636,0,0,Auto,1600,360,9.75,Rent,170,1839,0.01,1
LN109860,44,Male,Married,0,High School,Self-Employed,5.8,8000,616,0,3,Home,14000,36,12.12,Mortgage,428,13919,1.128,0
LN109861,43,Female,Single,1,High School,Employed,21.7,12471,628,0,2,Auto,2500,360,10.51,Own,157,2931,0.261,0
LN109862,43,Female,Married,2,Master's,Employed,6.0,28669,611,0,1,Debt Consolidation,7500,180,10.3,Rent,2491,0,0.135,1
