id,address_state,application_type,emp_length,employer,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,monthly_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
663422,NC,INDIVIDUAL,4 years,Bank of America,B,MORTGAGE,11/02/2021,11/03/2021,11/03/2021,Fully Paid,11/04/2021,848319,car,B5, 36 months,Verified,114000,9500,9.33,327.91,11.11,10000,26,10094
421544,FL,INDIVIDUAL,10+ years,FirstCaribbean International Bank owned by CIBC,B,MORTGAGE,09/09/2021,16/03/2021,12/10/2021,Fully Paid,12/11/2021,494914,car,B4, 36 months,Verified,38268,3189,14.05,279.72,12.18,8400,13,10070
886999,AR,INDIVIDUAL,9 years,US Postal Service,B,MORTGAGE,11/09/2021,13/05/2021,13/05/2021,Fully Paid,13/06/2021,1103068,car,B1, 36 months,Verified,69000,5750,18.7,128.9,9.91,4000,32,4503
369880,CA,INDIVIDUAL,4 years,ARCADIS,B,MORTGAGE,09/01/2021,11/09/2021,09/09/2021,Fully Paid,09/10/2021,386125,car,B4, 36 months,Verified,84240,7020,10.33,464.3,11.89,14000,15,14910
656846,NM,INDIVIDUAL,6 years,Oasis Landscape Construction,B,MORTGAGE,11/01/2021,16/05/2021,14/02/2021,Fully Paid,14/03/2021,840065,car,B1, 36 months,Verified,66000,5500,22.84,224.66,9.63,7000,22,8089
561337,SC,INDIVIDUAL,6 years,Pep Boys Auto,C,MORTGAGE,10/08/2021,12/05/2021,12/04/2021,Fully Paid,12/05/2021,722418,car,C1, 36 months,Verified,86000,7167,5.61,89.59,13.23,2650,16,3099
431935,MI,INDIVIDUAL,1 year,US Xpress Enterprises,C,MORTGAGE,09/08/2021,14/04/2021,12/01/2021,Fully Paid,12/02/2021,512991,car,C3, 36 months,Verified,42000,3500,13.19,195.32,13.57,5750,14,6972
673339,CT,INDIVIDUAL,< 1 year,RM Contracting SISCA Northeast,C,MORTGAGE,11/02/2021,16/04/2021,12/03/2021,Fully Paid,12/04/2021,860660,car,C1, 36 months,Verified,91200,7600,15.37,301.87,12.68,9000,25,9992
367628,OH,INDIVIDUAL,4 years,ganley auto,C,MORTGAGE,08/12/2021,11/12/2021,12/01/2021,Fully Paid,12/02/2021,381356,car,C3, 36 months,Verified,60000,5000,14.08,101.32,13.16,3000,12,3647
660830,NY,INDIVIDUAL,< 1 year,AON Corporation,C,MORTGAGE,11/01/2021,16/05/2021,12/10/2021,Fully Paid,12/11/2021,845173,car,C2, 36 months,Verified,77604,6467,10.1,229.32,13.06,6800,40,7882
382835,FL,INDIVIDUAL,10+ years,PALM BEACH GARDENS MED CTR,C,MORTGAGE,09/03/2021,15/12/2021,11/06/2021,Fully Paid,11/07/2021,412725,car,C4, 36 months,Verified,92000,7667,4.73,237.46,13.47,7000,28,8433
346919,MI,INDIVIDUAL,< 1 year,School City of Michawaka,C,MORTGAGE,08/05/2021,11/05/2021,11/05/2021,Fully Paid,11/06/2021,347255,car,C3, 36 months,Verified,33000,2750,4.51,57.85,11.66,3000,9,2082
676382,CA,INDIVIDUAL,10+ years,UPS,D,MORTGAGE,11/02/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,864357,car,D2, 36 months,Verified,57000,4750,23.6,484.7,14.91,14000,32,17328
585795,SC,INDIVIDUAL,2 years,Microsoft Corporation,D,MORTGAGE,10/09/2021,13/03/2021,12/09/2021,Fully Paid,12/10/2021,752611,car,D1, 36 months,Verified,110000,9167,12.44,155.65,14.84,4500,25,5232
847170,FL,INDIVIDUAL,6 years,ups,D,MORTGAGE,11/08/2021,16/03/2021,13/01/2021,Fully Paid,13/02/2021,1058629,car,D2, 36 months,Verified,67000,5583,8.87,239.04,15.99,6800,22,8053
620256,IL,INDIVIDUAL,9 years,HSBC,D,MORTGAGE,10/11/2021,12/05/2021,12/05/2021,Fully Paid,12/06/2021,794995,car,D3, 36 months,Verified,93500,7792,22.37,216.14,14.83,6250,44,7315
396154,KS,INDIVIDUAL,6 years,Self,E,MORTGAGE,09/05/2021,12/05/2021,12/05/2021,Fully Paid,12/06/2021,436179,car,E1, 36 months,Verified,60000,5000,14.42,367.52,15.68,10500,19,13152
589646,CA,INDIVIDUAL,10+ years,The Rock Church,A,MORTGAGE,10/10/2021,16/05/2021,13/03/2021,Fully Paid,13/04/2021,757456,car,A5, 36 months,Verified,122400,10200,9.49,312.82,7.88,10000,34,11206
483670,SC,INDIVIDUAL,10+ years,Nestle,A,OWN,10/02/2021,11/06/2021,10/05/2021,Fully Paid,10/06/2021,615544,car,A2, 36 months,Verified,53000,4417,23.55,103.08,6.76,3350,20,3405
445702,NY,INDIVIDUAL,10+ years,North Salem Central School District,A,OWN,09/10/2021,12/10/2021,12/10/2021,Fully Paid,12/11/2021,544461,car,A5, 36 months,Verified,102000,8500,6.21,476.58,8.94,15000,19,17157
364362,GA,INDIVIDUAL,< 1 year,Paulding County School System,A,OWN,08/12/2021,15/11/2021,11/03/2021,Fully Paid,11/04/2021,374898,car,A3, 36 months,Verified,42108,3509,23.88,78.35,8,2500,20,2797
470305,GA,INDIVIDUAL,9 years,WinWare,A,OWN,10/01/2021,16/05/2021,13/01/2021,Fully Paid,13/02/2021,593718,car,A3, 36 months,Verified,75000,6250,15.38,636.86,7.74,20400,24,22928
890216,AR,INDIVIDUAL,2 years,Arkansas Department of Education,B,OWN,11/09/2021,15/05/2021,14/10/2021,Fully Paid,14/11/2021,1106740,car,B5, 36 months,Verified,43000,3583,4.6,764.83,12.69,22800,4,27534
829682,GA,INDIVIDUAL,5 years,military,B,OWN,11/07/2021,11/08/2021,11/09/2021,Fully Paid,11/10/2021,1038798,car,B3, 36 months,Verified,37000,3083,9.21,261.88,10.99,8000,10,8074
708444,VA,INDIVIDUAL,10+ years,Department of Defense,B,OWN,11/03/2021,14/04/2021,14/04/2021,Fully Paid,14/05/2021,900937,car,B1, 36 months,Verified,96000,8000,8.6,96.29,9.63,3000,27,3466
981639,PA,INDIVIDUAL,10+ years,forest hills equipment,C,OWN,11/10/2021,14/10/2021,14/10/2021,Fully Paid,14/11/2021,1204804,car,C4, 36 months,Verified,54000,4500,2.16,521.97,15.27,15000,9,18791
797741,MI,INDIVIDUAL,4 years,Blue Cross Blue Shield of Michigan,E,OWN,11/06/2021,14/07/2021,14/07/2021,Fully Paid,14/08/2021,1002771,car,E1, 36 months,Verified,41496,3458,22.93,260.27,17.99,7200,8,9369
833366,CA,INDIVIDUAL,1 year,Carnegie Mellon,A,RENT,11/08/2021,14/08/2021,14/08/2021,Fully Paid,14/09/2021,1042952,car,A1, 36 months,Verified,26940,2245,0.36,75.4,5.42,2500,13,2714
576299,CA,INDIVIDUAL,1 year,Crothall,A,RENT,10/09/2021,16/01/2021,13/09/2021,Fully Paid,13/10/2021,741161,car,A4, 36 months,Verified,50000,4167,7.25,373.33,7.51,12000,26,13440
577782,NY,INDIVIDUAL,10+ years,the Brearley School,A,RENT,10/09/2021,13/11/2021,13/09/2021,Fully Paid,13/10/2021,742946,car,A5, 36 months,Verified,110000,9167,10.76,93.85,7.88,3000,27,3379
432923,CA,INDIVIDUAL,2 years,BVK Gaming Inc,A,RENT,09/08/2021,10/09/2021,10/09/2021,Fully Paid,10/10/2021,514664,car,A3, 36 months,Verified,64200,5350,1.27,93.66,7.74,3000,6,3061
352747,PA,INDIVIDUAL,2 years,Psychology Software Tools,A,RENT,08/08/2021,11/06/2021,11/02/2021,Fully Paid,11/03/2021,356046,car,A4, 36 months,Verified,31000,2583,4.26,138.54,8.32,6500,11,4967
749384,CA,INDIVIDUAL,3 years,US Customs and Border Protection,A,RENT,11/05/2021,13/06/2021,13/06/2021,Fully Paid,13/07/2021,948614,car,A3, 36 months,Verified,95000,7917,3.49,219.2,6.99,7100,20,7738
851383,TX,INDIVIDUAL,3 years,AAA Medical & Oxygen Supply,A,RENT,11/08/2021,15/12/2021,12/02/2021,Fully Paid,12/03/2021,1063301,car,A3, 36 months,Verified,26400,2200,5.86,77.19,6.99,2500,9,2541
657199,NJ,INDIVIDUAL,3 years,Department of Homeland Security,A,RENT,11/01/2021,16/05/2021,13/01/2021,Fully Paid,13/02/2021,840508,car,A4, 36 months,Verified,75000,6250,9.47,108.54,7.29,3500,8,3752
350240,UT,INDIVIDUAL,3 years,Second Nature Entrada Wilderness Program,A,RENT,08/07/2021,11/03/2021,11/03/2021,Fully Paid,11/04/2021,352226,car,A4, 36 months,Verified,32004,2667,15.07,125.94,8.32,4000,13,4525
406456,NY,INDIVIDUAL,8 years,Merkley and Partners,A,RENT,09/06/2021,12/06/2021,12/06/2021,Fully Paid,12/07/2021,454624,car,A4, 36 months,Verified,110000,9167,0,204.46,9.32,6400,12,7361
638921,CA,INDIVIDUAL,< 1 year,joint healing,A,RENT,10/12/2021,12/03/2021,12/03/2021,Fully Paid,12/04/2021,818475,car,A3, 36 months,Verified,24000,2000,6.55,106.75,6.17,3500,11,3710
741334,NJ,INDIVIDUAL,< 1 year,Fraser Brothers Group LLC,A,RENT,11/05/2021,15/05/2021,13/01/2021,Fully Paid,13/02/2021,939205,car,A3, 36 months,Verified,45000,3750,12.96,324.17,6.99,10500,13,11422
569223,CA,INDIVIDUAL,5 years,Allstate,A,RENT,10/08/2021,12/07/2021,12/07/2021,Fully Paid,12/08/2021,732264,car,A5, 36 months,Verified,30000,2500,22.99,184.56,7.88,5900,11,6484
594906,CA,INDIVIDUAL,1 year,Sears,A,RENT,10/10/2021,16/05/2021,11/09/2021,Fully Paid,11/10/2021,763854,car,A5, 36 months,Verified,27000,2250,2,156.41,7.88,5000,5,5316
818698,FL,INDIVIDUAL,3 years,Dive N Dog,A,RENT,11/07/2021,13/09/2021,11/09/2021,Fully Paid,11/10/2021,1026706,car,A3, 36 months,Verified,58000,4833,13.55,308.73,6.99,10000,17,10059
592478,CA,INDIVIDUAL,3 years,port logistics group,A,RENT,10/11/2021,16/05/2021,13/11/2021,Fully Paid,13/12/2021,760931,car,A3, 36 months,Verified,46000,3833,20.58,165.46,6.17,8000,21,5957
961751,NY,INDIVIDUAL,6 years,,A,RENT,11/11/2021,14/11/2021,14/12/2021,Fully Paid,14/01/2022,1182502,car,A4, 36 months,Verified,75000,6250,7.41,250.33,7.9,8000,9,9012
372825,MS,INDIVIDUAL,8 years,Office Depot,A,RENT,09/01/2021,10/05/2021,10/06/2021,Fully Paid,10/07/2021,392055,car,A3, 36 months,Verified,27996,2333,7.84,115.95,8,3700,10,4004
784938,OR,INDIVIDUAL,< 1 year,Nike Golf,A,RENT,11/06/2021,13/03/2021,13/04/2021,Fully Paid,13/05/2021,988195,car,A2, 36 months,Verified,33000,2750,29.02,304.18,5.99,10000,15,10764
432229,NJ,INDIVIDUAL,< 1 year,National Packaging Corporation,A,RENT,09/08/2021,12/08/2021,12/08/2021,Fully Paid,12/09/2021,513593,car,A4, 36 months,Verified,90000,7500,4.88,221.28,8.59,7000,20,7966
370963,NJ,INDIVIDUAL,4 years,Princeton University,A,RENT,09/01/2021,12/01/2021,12/01/2021,Fully Paid,12/02/2021,382507,car,A5, 36 months,Verified,30500,2542,14.4,96.29,9.63,3000,21,3466
671996,CA,INDIVIDUAL,5 years,Marriott International,A,RENT,11/02/2021,15/10/2021,13/08/2021,Fully Paid,13/09/2021,859068,car,A5, 36 months,Verified,42000,3500,3.23,171.49,7.66,5500,11,6152
999469,FL,INDIVIDUAL,1 year,Alamo for Citizens,B,RENT,11/10/2021,16/04/2021,14/12/2021,Fully Paid,14/01/2022,1224830,car,B3, 36 months,Verified,84000,7000,17.81,396.92,11.71,12000,27,14323
390440,CA,INDIVIDUAL,1 year,Visa,B,RENT,09/04/2021,15/01/2021,12/01/2021,Fully Paid,12/02/2021,425464,car,B3, 36 months,Verified,300000,25000,7.6,528.22,11.58,16000,21,18966
583146,MD,INDIVIDUAL,1 year,US Department of Homeland Security,B,RENT,10/09/2021,13/09/2021,12/11/2021,Fully Paid,12/12/2021,749364,car,B3, 36 months,Verified,51000,4250,12.73,131.19,11.12,4000,12,4475
793221,CA,INDIVIDUAL,10+ years,United Airlines,B,RENT,11/06/2021,11/07/2021,11/08/2021,Fully Paid,11/09/2021,987778,car,B3, 36 months,Verified,39000,3250,18.98,72.02,10.99,2200,24,2220
459630,TX,INDIVIDUAL,2 years,Brownsvile ISD,B,RENT,09/11/2021,12/08/2021,12/01/2021,Fully Paid,12/02/2021,573053,car,B5, 36 months,Verified,55000,4583,0.65,334.67,12.53,10000,9,11827
826987,FL,INDIVIDUAL,3 years,Amerigas,B,RENT,11/08/2021,15/07/2021,14/08/2021,Fully Paid,14/09/2021,1035908,car,B1, 36 months,Verified,27000,2250,15.42,222.62,9.99,6900,8,8014
1005153,GA,INDIVIDUAL,7 years,Infosys Limited,B,RENT,11/10/2021,11/12/2021,11/12/2021,Fully Paid,11/01/2022,1231833,car,B2, 36 months,Verified,63372,5281,9.16,97.72,10.65,3000,6,3027
583574,CT,INDIVIDUAL,9 years,SunBridge Healthcare,B,RENT,10/09/2021,12/08/2021,12/08/2021,Fully Paid,12/09/2021,743776,car,B1, 36 months,Verified,21600,1800,17.83,233.62,10.38,7200,28,8069
410267,MD,INDIVIDUAL,< 1 year,Yamada Research Services,B,RENT,09/06/2021,12/07/2021,12/07/2021,Fully Paid,12/08/2021,461571,car,B1, 36 months,Verified,37000,3083,9.76,229,10.95,7000,12,8276
842971,NY,INDIVIDUAL,< 1 year,Royal Bank of Scotland,B,RENT,11/08/2021,12/12/2021,12/12/2021,Fully Paid,12/01/2022,1053681,car,B3, 36 months,Verified,225000,18750,5.51,196.41,10.99,6000,18,6700
782787,IL,INDIVIDUAL,< 1 year,ConAgra Fooda,B,RENT,11/06/2021,12/07/2021,12/07/2021,Fully Paid,12/08/2021,985813,car,B3, 36 months,Verified,92000,7667,9.42,693.8,11.63,21000,20,23262
409963,DC,INDIVIDUAL,< 1 year,"Paul, Hastings, Janovsky & Walker",B,RENT,09/06/2021,10/11/2021,10/11/2021,Fully Paid,10/12/2021,461033,car,B4, 36 months,Verified,160000,13333,10.78,278.58,11.89,8400,11,9372
442093,CA,INDIVIDUAL,4 years,J & W,B,RENT,09/09/2021,11/01/2021,11/01/2021,Fully Paid,11/02/2021,536776,car,B3, 36 months,Verified,55000,4583,9.51,493.7,11.83,14900,7,16353
554790,DC,INDIVIDUAL,5 years,United States Patent and Trademark,B,RENT,10/09/2021,14/10/2021,12/07/2021,Fully Paid,12/08/2021,714585,car,B2, 36 months,Verified,106000,8833,13.3,489.31,10.75,15000,28,17176
870661,NM,INDIVIDUAL,6 years,Bear Canyon Health Circle,B,RENT,11/09/2021,16/05/2021,14/09/2021,Fully Paid,14/10/2021,1084698,car,B2, 36 months,Verified,72000,6000,22.72,162.73,10.59,5000,35,5858
502320,MO,INDIVIDUAL,< 1 year,"KPMG, LLP",B,RENT,10/04/2021,12/08/2021,12/08/2021,Fully Paid,12/09/2021,645916,car,B1, 36 months,Verified,53000,4417,18.72,225.48,9.88,7000,9,8036
856289,NC,INDIVIDUAL,< 1 year,Dukenet,B,RENT,11/09/2021,16/05/2021,14/09/2021,Fully Paid,14/10/2021,1068610,car,B5, 36 months,Verified,68000,5667,19.76,249.08,11.99,7500,24,8967
536728,OK,INDIVIDUAL,4 years,Revilo Aerospace,B,RENT,11/07/2021,14/04/2021,14/01/2021,Fully Paid,14/02/2021,692034,car,B4, 36 months,Verified,75000,6250,3.09,131.89,11.49,4000,6,4662
998339,OR,INDIVIDUAL,8 years,Department of Homeland Security,B,RENT,11/10/2021,14/04/2021,14/04/2021,Fully Paid,14/05/2021,1223483,car,B4, 36 months,Verified,125000,10417,17.34,561.38,12.42,16800,24,19992
423658,GA,INDIVIDUAL,3 years,Kids II,C,RENT,09/07/2021,16/05/2021,10/07/2021,Fully Paid,10/08/2021,498928,car,C1, 36 months,Verified,47004,3917,1.07,133.87,12.53,4000,4,4405
890104,CA,INDIVIDUAL,2 years,Best Buy,C,RENT,11/09/2021,13/02/2021,13/01/2021,Fully Paid,13/02/2021,1106766,car,C3, 36 months,Verified,14400,1200,2.08,165.58,14.65,4800,9,5311
779840,IL,INDIVIDUAL,1 year,"Grainger, Inc.",C,RENT,11/06/2021,14/01/2021,12/01/2021,Fully Paid,12/02/2021,982605,car,C4, 36 months,Verified,36000,3000,9.67,172.82,14.79,5000,11,5402
819389,WA,INDIVIDUAL,2 years,,C,RENT,11/07/2021,14/08/2021,14/08/2021,Fully Paid,14/09/2021,1027484,car,C5, 36 months,Verified,28000,2333,24.9,99.99,15.23,2875,21,3600
647208,NY,INDIVIDUAL,4 years,Citibank,C,RENT,11/01/2021,15/04/2021,14/01/2021,Fully Paid,14/02/2021,828056,car,C4, 36 months,Verified,57450,4788,16.38,67.73,13.35,2000,31,2438
1001743,CA,INDIVIDUAL,< 1 year,Robinson helicopter company,C,RENT,11/10/2021,13/07/2021,13/07/2021,Fully Paid,13/08/2021,1223058,car,C2, 36 months,Verified,25200,2100,23.32,87.49,14.27,2550,30,3018
390162,WA,INDIVIDUAL,2 years,Microsoft,D,RENT,09/04/2021,09/10/2021,09/10/2021,Fully Paid,09/11/2021,424961,car,D2, 36 months,Verified,75764,6314,11.4,51.58,14.42,1500,13,1602
585825,NJ,INDIVIDUAL,3 years,Petco,D,RENT,10/09/2021,13/12/2021,12/05/2021,Fully Paid,12/06/2021,752655,car,D2, 36 months,Verified,13000,1083,1.57,97.36,15.21,2800,10,3329
818399,VA,INDIVIDUAL,3 years,Autozone,D,RENT,11/07/2021,15/10/2021,13/03/2021,Fully Paid,13/04/2021,1026327,car,D2, 36 months,Verified,18000,1500,1.33,189.83,15.99,5400,5,6478
399343,MO,INDIVIDUAL,3 years,MattsonJack,D,RENT,09/08/2021,15/09/2021,12/08/2021,Fully Paid,12/09/2021,411673,car,D5, 36 months,Verified,76000,6333,12.55,348.47,15.37,10000,12,12545
376056,FL,INDIVIDUAL,5 years,Citrix Systems Inc,D,RENT,09/02/2021,12/02/2021,12/02/2021,Fully Paid,12/03/2021,396930,car,D5, 36 months,Verified,75000,6250,10.03,278.77,15.37,8000,15,10036
630486,CT,INDIVIDUAL,3 years,Target,E,RENT,10/12/2021,16/01/2021,13/12/2021,Fully Paid,13/01/2022,807748,car,E2, 36 months,Verified,15600,1300,11.92,141.27,16.32,4000,8,5086
642223,TX,INDIVIDUAL,3 years,Reddwerks Corporation,E,RENT,11/02/2021,14/07/2021,12/06/2021,Fully Paid,12/07/2021,822027,car,E3, 36 months,Verified,125000,10417,2.6,857.34,17.14,24000,3,28541
379256,CA,INDIVIDUAL,< 1 year,,E,RENT,09/02/2021,09/10/2021,09/11/2021,Fully Paid,09/12/2021,377917,car,E2, 36 months,Verified,47998,4000,3.73,175.79,16,5000,5,5492
373982,CA,INDIVIDUAL,1 year,Herman Cook Volkswagen,B,MORTGAGE,09/01/2021,12/01/2021,12/02/2021,Fully Paid,12/03/2021,394029,car,B3, 36 months,Verified,75333,6278,9.81,495.21,11.58,15000,20,17827
577117,VA,INDIVIDUAL,3 years,ADP,B,MORTGAGE,10/09/2021,15/09/2021,12/03/2021,Fully Paid,12/04/2021,742165,car,B2, 36 months,Verified,109500,9125,12.65,114.18,10.75,3500,34,3945
590817,CA,INDIVIDUAL,5 years,Fedex,D,MORTGAGE,10/10/2021,15/10/2021,13/10/2021,Fully Paid,13/11/2021,758873,car,D1, 36 months,Verified,44400,3700,2.9,224.82,14.84,6500,7,8111
660921,MD,INDIVIDUAL,10+ years,mts,A,RENT,11/02/2021,16/02/2021,14/02/2021,Fully Paid,14/03/2021,845282,car,A5, 36 months,Verified,107500,8958,28.4,311.8,7.66,10000,30,11226
883516,NY,INDIVIDUAL,10+ years,United parcel service,B,RENT,11/09/2021,16/04/2021,14/08/2021,Fully Paid,14/09/2021,1098840,car,B3, 36 months,Verified,74000,6167,1.67,330.76,11.71,10000,5,11898
997879,CT,INDIVIDUAL,10+ years,shoprite,A,MORTGAGE,11/10/2021,12/12/2021,12/07/2021,Charged Off,12/08/2021,1222991,car,A5, 60 months,Not Verified,77954,6496,4.53,248.52,8.9,12000,19,2601
558644,NM,INDIVIDUAL,10+ years,New Mexico State university,B,MORTGAGE,10/08/2021,16/05/2021,14/09/2021,Charged Off,14/10/2021,719118,car,B1, 60 months,Not Verified,43596,3633,3.55,133.97,10.38,6250,24,6565
725193,CO,INDIVIDUAL,10+ years,Memorial Health system,B,MORTGAGE,11/04/2021,15/06/2021,15/01/2021,Charged Off,15/02/2021,920406,car,B3, 60 months,Not Verified,60000,5000,9.34,192.87,10.37,9000,43,9158
871883,AZ,INDIVIDUAL,4 years,City of Tempe,B,MORTGAGE,11/09/2021,11/10/2021,11/11/2021,Charged Off,11/12/2021,1085988,car,B3, 60 months,Not Verified,70000,5833,23.21,313.02,10.99,14400,38,14790
703840,LA,INDIVIDUAL,1 year,Aries Marine,B,MORTGAGE,11/03/2021,15/01/2021,14/09/2021,Charged Off,14/10/2021,895870,car,B5, 60 months,Not Verified,33600,2800,10.96,185.28,11.11,8500,14,8049
757943,KY,INDIVIDUAL,5 years,bremner,B,MORTGAGE,11/05/2021,16/05/2021,13/04/2021,Charged Off,13/05/2021,958046,car,B2, 60 months,Not Verified,39600,3300,1.03,86.16,10.59,4000,33,1895
613703,LA,INDIVIDUAL,10+ years,HOLMES HONDA,B,MORTGAGE,10/11/2021,13/05/2021,13/01/2021,Charged Off,13/02/2021,786816,car,B5, 60 months,Not Verified,80000,6667,12.58,162.83,10.36,9600,24,4351
673623,TX,INDIVIDUAL,10+ years,"JDA Software Group, Inc.",C,MORTGAGE,11/02/2021,16/05/2021,12/05/2021,Charged Off,12/06/2021,861005,car,C1, 60 months,Not Verified,99996,8333,12.84,121.99,12.68,5400,15,1698
554342,PA,INDIVIDUAL,4 years,brickers famous fries,C,MORTGAGE,10/07/2021,16/05/2021,14/06/2021,Charged Off,14/07/2021,714103,car,C2, 60 months,Not Verified,48000,4000,18.5,48.44,13.61,2100,41,2234
1028164,IL,INDIVIDUAL,1 year,Navistar Inc.,C,MORTGAGE,11/11/2021,15/08/2021,15/04/2021,Charged Off,15/05/2021,1257750,car,C4, 60 months,Not Verified,51600,4300,12.56,134.02,15.27,5600,9,6153
708174,AR,INDIVIDUAL,3 years,BOYD BROS,C,MORTGAGE,11/03/2021,16/05/2021,14/11/2021,Charged Off,14/12/2021,900641,car,C4, 60 months,Not Verified,34800,2900,12.66,38.81,13.8,1675,16,1669
625711,TX,INDIVIDUAL,10+ years,BJ's Money Source,C,MORTGAGE,10/12/2021,16/05/2021,12/08/2021,Charged Off,12/09/2021,801852,car,C3, 60 months,Not Verified,90840,7570,9.05,87,12.98,3825,63,1653
668271,PA,INDIVIDUAL,5 years,peak mobility,C,MORTGAGE,11/02/2021,16/05/2021,13/10/2021,Charged Off,13/11/2021,854430,car,C4, 60 months,Not Verified,42000,3500,20.23,88.03,13.8,3800,28,2817
1000321,NJ,INDIVIDUAL,4 years,PHH Mortgage,D,MORTGAGE,11/10/2021,15/08/2021,15/03/2021,Charged Off,15/04/2021,1225763,car,D3, 60 months,Not Verified,32346,2696,10.28,149.99,17.27,6000,16,6472
764963,NY,INDIVIDUAL,5 years,solil management,D,OWN,11/05/2021,16/05/2021,14/06/2021,Charged Off,14/07/2021,965764,car,D3, 60 months,Not Verified,31243,2604,5.03,88.49,16.49,3600,5,3217
1047552,NV,INDIVIDUAL,6 years,Mandalay Bay Resort & Casino,D,OWN,11/12/2021,16/05/2021,12/11/2021,Charged Off,12/12/2021,1278645,car,D3, 60 months,Not Verified,38400,3200,10.28,196.86,17.27,7875,16,2158
752397,NY,INDIVIDUAL,9 years,mta,B,RENT,11/05/2021,16/05/2021,11/12/2021,Charged Off,11/01/2022,951977,car,B3, 60 months,Not Verified,50400,4200,16.6,168.47,10.99,7750,10,1174
572896,CA,INDIVIDUAL,3 years,U.S. Army,B,RENT,10/09/2021,16/05/2021,11/04/2021,Charged Off,11/05/2021,736921,car,B3, 60 months,Not Verified,26000,2167,14.31,100.84,11.12,4625,5,906
594206,NY,INDIVIDUAL,3 years,NSLIJ,B,RENT,10/10/2021,14/06/2021,14/02/2021,Charged Off,14/03/2021,763044,car,B4, 60 months,Not Verified,28560,2380,1.68,241.87,11.49,11000,9,10064
529168,AZ,INDIVIDUAL,10+ years,JCPenney,C,RENT,10/06/2021,16/05/2021,15/01/2021,Charged Off,15/02/2021,684345,car,C3, 60 months,Not Verified,22800,1900,13.63,46.52,13.98,2000,7,2556
817000,GA,INDIVIDUAL,1 year,North GA lock and Key,D,RENT,11/07/2021,16/05/2021,16/02/2021,Charged Off,16/03/2021,1024785,car,D5, 60 months,Not Verified,14400,1200,6.92,100.47,17.49,4000,7,5425
653096,GA,INDIVIDUAL,8 years,brierley electric,C,MORTGAGE,11/01/2021,14/07/2021,14/03/2021,Charged Off,14/04/2021,835232,car,C3, 60 months,Not Verified,96000,8000,11.22,183.8,13.43,8000,33,7319
603937,FL,INDIVIDUAL,7 years,AMDETECH,B,OWN,10/10/2021,14/01/2021,13/08/2021,Charged Off,13/09/2021,774897,car,B3, 60 months,Not Verified,81000,6750,16.21,84.25,9.62,4000,30,3063
809298,KS,INDIVIDUAL,10+ years,Westlake Ace Hardware,B,RENT,11/07/2021,14/07/2021,14/03/2021,Charged Off,14/04/2021,1016103,car,B3, 60 months,Not Verified,38000,3167,4.07,250.53,10.99,11900,12,8652
678111,CA,INDIVIDUAL,7 years,Pala Casino,B,RENT,11/02/2021,13/06/2021,13/01/2021,Charged Off,13/02/2021,866360,car,B5, 60 months,Not Verified,38400,3200,3.59,143.87,11.11,6600,12,3427
669087,CA,INDIVIDUAL,3 years,cb richard ellis,C,RENT,11/02/2021,14/02/2021,13/09/2021,Charged Off,13/10/2021,855517,car,C3, 60 months,Not Verified,75600,6300,14.9,66.63,13.43,2900,38,2148
1041216,NC,INDIVIDUAL,1 year,showtime consessions supply,D,RENT,11/12/2021,15/12/2021,15/05/2021,Charged Off,15/06/2021,1271243,car,D3, 60 months,Not Verified,52000,4333,5.35,349.98,17.27,14000,8,15400
729869,CT,INDIVIDUAL,10+ years,Newcomb Spring,A,MORTGAGE,11/04/2021,16/02/2021,16/05/2021,Fully Paid,16/06/2021,925682,car,A4, 60 months,Not Verified,90000,7500,3.73,99.7,7.29,5000,21,5981
840643,KY,INDIVIDUAL,10+ years,UPS,A,MORTGAGE,11/08/2021,15/12/2021,15/11/2021,Fully Paid,15/12/2021,1051047,car,A4, 60 months,Not Verified,72600,6050,13.59,100.17,7.49,5000,23,5987
704853,WA,INDIVIDUAL,10+ years,The Markets llc.,A,MORTGAGE,11/03/2021,16/03/2021,16/04/2021,Fully Paid,16/05/2021,896878,car,A4, 60 months,Not Verified,43872,3656,7.41,49.85,7.29,2500,31,2991
685481,TX,INDIVIDUAL,10+ years,atmos energy,A,MORTGAGE,11/03/2021,16/02/2021,15/11/2021,Fully Paid,15/12/2021,875128,car,A5, 60 months,Not Verified,50400,4200,10.33,96.55,7.66,4800,20,5788
